callid,agentid,customerid,pickedup,duration,productsold
3606,5,231,1,211,0
3607,7,730,1,143,0
3608,9,152,0,0,0
3609,2,695,1,190,1
3610,10,754,1,324,1
3611,5,79,0,0,0
3612,9,201,0,0,0
3613,8,351,0,0,0
3614,5,351,1,258,1
3615,5,749,1,225,0
3616,2,387,0,0,0
3617,8,256,1,176,1
3618,10,311,1,293,0
3619,0,160,1,199,1
3620,2,776,1,177,1
3621,5,13,1,90,0
3622,9,471,1,160,0
3623,3,61,1,215,1
3624,6,817,1,287,0
3625,6,563,1,218,0
3626,2,957,1,250,0
3627,1,983,1,141,1
3628,9,876,0,0,0
3629,7,315,0,0,0
3630,7,401,0,0,0
3631,0,958,1,181,0
3632,1,498,1,166,1
3633,8,840,1,166,1
3634,9,62,0,0,0
3635,10,772,1,147,0
3636,1,597,1,209,1
3637,5,72,0,0,0
3638,0,373,1,226,0
3639,5,481,0,0,0
3640,3,833,1,136,1
3641,4,217,0,0,0
3642,0,806,1,114,0
3643,10,704,1,200,0
3644,1,122,1,212,0
3645,7,455,1,142,1
3646,3,814,0,0,0
3647,0,397,1,209,0
3648,1,751,1,120,0
3649,10,884,1,210,0
3650,1,230,1,143,0
3651,5,969,1,105,0
3652,5,540,0,0,0
3653,7,432,1,238,0
3654,0,527,0,0,0
3655,9,583,1,222,1
3656,9,861,1,160,0
3657,4,920,1,221,1
3658,0,620,1,163,0
3659,0,107,1,157,0
3660,1,161,1,261,0
3661,3,857,0,0,0
3662,1,75,1,271,1
3663,3,616,1,97,0
3664,6,918,1,232,1
3665,3,130,1,176,0
3666,8,611,0,0,0
3667,10,313,1,163,0
3668,5,282,1,133,0
3669,5,93,1,183,0
3670,5,976,0,0,0
3671,10,108,1,124,0
3672,3,2,1,98,0
3673,3,366,1,203,0
3674,10,444,0,0,0
3675,4,649,1,120,0
3676,5,682,1,323,0
3677,6,91,1,274,0
3678,4,796,1,185,0
3679,8,151,0,0,0
3680,9,883,0,0,0
3681,1,90,1,125,0
3682,3,429,1,215,0
3683,1,998,0,0,0
3684,8,367,1,160,0
3685,9,891,1,194,1
3686,0,646,1,184,0
3687,3,48,1,219,0
3688,9,699,1,137,0
3689,6,263,1,158,1
3690,10,639,1,170,0
3691,1,849,1,190,0
3692,5,205,1,77,1
3693,8,301,1,217,0
3694,2,646,0,0,0
3695,8,608,1,191,0
3696,8,660,0,0,0
3697,10,801,1,174,0
3698,8,213,1,203,1
3699,7,663,1,175,0
3700,2,654,1,196,1
3701,2,918,0,0,0
3702,0,559,1,225,0
3703,8,14,1,190,0
3704,7,555,1,116,1
3705,6,350,1,116,1
3706,7,497,1,139,0
3707,10,637,0,0,0
3708,10,78,1,154,0
3709,1,761,1,216,0
3710,10,966,0,0,0
3711,6,378,1,254,0
3712,0,757,1,205,0
3713,2,495,1,121,1
3714,10,406,1,183,0
3715,9,970,0,0,0
3716,4,827,1,204,1
3717,9,117,0,0,0
3718,9,370,1,238,0
3719,6,103,0,0,0
3720,4,546,0,0,0
3721,9,856,1,86,0
3722,5,261,1,162,0
3723,2,668,0,0,0
3724,2,407,1,105,0
3725,2,407,1,161,0
3726,7,886,1,239,1
3727,9,420,1,210,1
3728,2,475,1,155,0
3729,3,320,0,0,0
3730,2,280,0,0,0
3731,9,663,1,196,0
3732,10,954,1,148,1
3733,3,766,1,215,0
3734,9,954,0,0,0
3735,4,957,1,187,0
3736,3,580,1,265,0
3737,5,876,1,199,1
3738,2,563,1,182,1
3739,4,708,1,129,1
3740,4,730,0,0,0
3741,10,533,0,0,0
3742,10,842,1,212,0
3743,2,410,0,0,0
3744,3,190,1,181,0
3745,3,363,0,0,0
3746,2,550,1,173,1
3747,3,290,1,240,0
3748,5,738,0,0,0
3749,4,642,0,0,0
3750,0,3,0,0,0
3751,0,562,1,121,0
3752,0,74,1,185,0
3753,6,426,1,204,0
3754,5,786,1,277,0
3755,2,631,0,0,0
3756,9,79,1,140,1
3757,4,66,1,169,0
3758,0,456,1,220,0
3759,9,868,1,243,0
3760,6,166,1,212,1
3761,0,83,1,207,1
3762,6,304,1,179,0
3763,8,148,1,234,1
3764,0,431,0,0,0
3765,10,409,1,151,0
3766,7,926,0,0,0
3767,4,330,1,230,1
3768,8,303,1,230,1
3769,6,847,1,241,1
3770,7,156,1,191,1
3771,5,393,1,182,1
3772,2,578,1,151,0
3773,4,123,1,170,0
3774,4,214,1,220,1
3775,10,925,0,0,0
3776,8,681,1,160,0
3777,1,979,1,108,0
3778,7,22,0,0,0
3779,10,915,1,180,0
3780,7,973,1,174,1
3781,9,770,1,217,0
3782,7,977,1,102,1
3783,7,41,1,96,0
3784,10,468,1,143,0
3785,8,98,1,88,0
3786,3,452,1,114,1
3787,8,916,1,254,0
3788,10,310,1,213,1
3789,3,267,1,166,0
3790,0,571,0,0,0
3791,5,174,1,161,1
3792,0,857,1,73,0
3793,1,313,1,166,1
3794,6,38,1,192,1
3795,5,916,1,174,0
3796,8,875,1,276,0
3797,10,770,1,235,0
3798,6,546,1,202,0
3799,5,572,0,0,0
3800,2,902,0,0,0
3801,7,891,1,212,0
3802,4,255,0,0,0
3803,8,415,1,217,0
3804,10,586,0,0,0
3805,6,234,1,140,0
3806,6,379,1,126,0
3807,5,585,1,198,0
3808,6,27,1,98,0
3809,1,695,1,150,0
3810,10,793,0,0,0
3811,8,302,1,66,1
3812,5,997,1,159,1
3813,7,287,1,228,0
3814,4,634,0,0,0
3815,9,666,1,238,0
3816,6,149,1,203,0
3817,5,597,1,280,1
3818,4,785,0,0,0
3819,1,18,1,175,0
3820,2,867,1,167,0
3821,1,252,1,154,0
3822,9,239,1,175,1
3823,4,596,0,0,0
3824,3,447,1,185,0
3825,1,591,0,0,0
3826,8,867,0,0,0
3827,6,414,1,249,0
3828,9,718,0,0,0
3829,5,177,1,203,0
3830,10,937,1,157,0
3831,1,71,0,0,0
3832,8,647,0,0,0
3833,3,727,1,156,1
3834,10,321,1,198,0
3835,8,598,0,0,0
3836,4,276,1,185,1
3837,5,273,1,183,0
3838,4,270,1,228,0
3839,10,520,0,0,0
3840,10,736,0,0,0
3841,0,788,0,0,0
3842,8,71,1,245,0
3843,2,251,1,203,0
3844,2,261,1,194,0
3845,8,659,0,0,0
3846,2,394,0,0,0
3847,10,339,1,191,0
3848,1,744,1,169,1
3849,10,235,1,169,1
3850,7,646,1,229,0
3851,9,346,0,0,0
3852,8,572,0,0,0
3853,5,88,0,0,0
3854,5,646,1,193,0
3855,9,953,1,102,0
3856,7,538,1,151,0
3857,6,331,1,202,1
3858,6,899,1,209,0
3859,3,797,1,207,1
3860,7,431,0,0,0
3861,7,662,1,162,0
3862,6,357,0,0,0
3863,9,187,1,222,0
3864,2,953,1,133,0
3865,6,975,0,0,0
3866,0,653,0,0,0
3867,6,715,0,0,0
3868,9,402,0,0,0
3869,2,50,0,0,0
3870,8,470,1,119,0
3871,7,602,1,179,1
3872,2,124,1,242,0
3873,1,723,1,164,0
3874,10,491,0,0,0
3875,1,581,1,215,1
3876,4,450,1,188,0
3877,3,520,1,190,0
3878,10,228,1,206,1
3879,7,55,0,0,0
3880,2,146,1,160,0
3881,5,9,0,0,0
3882,6,272,1,271,1
3883,9,32,1,135,0
3884,7,472,1,268,0
3885,2,22,1,150,0
3886,4,731,0,0,0
3887,4,264,1,145,0
3888,8,158,1,188,0
3889,5,649,1,252,0
3890,6,984,1,169,0
3891,1,100,1,254,1
3892,2,716,0,0,0
3893,9,341,1,157,0
3894,6,294,1,165,0
3895,8,544,1,75,1
3896,8,12,1,222,0
3897,4,822,1,188,0
3898,5,360,1,146,1
3899,7,948,0,0,0
3900,8,327,0,0,0
3901,6,291,0,0,0
3902,10,75,1,122,0
3903,9,271,0,0,0
3904,5,993,1,169,1
3905,5,861,0,0,0
3906,5,388,0,0,0
3907,4,826,0,0,0
3908,10,310,1,172,0
3909,5,364,1,96,0
3910,3,883,0,0,0
3911,1,441,0,0,0
3912,4,388,1,126,0
3913,8,39,1,118,1
3914,7,376,1,142,0
3915,6,229,1,86,1
3916,10,373,1,129,0
3917,6,88,1,177,0
3918,9,955,1,237,0
3919,7,105,0,0,0
3920,2,611,1,164,1
3921,2,810,1,226,0
3922,3,849,1,167,0
3923,8,144,1,162,0
3924,8,655,1,91,0
3925,4,770,1,176,0
3926,4,64,1,175,1
3927,0,427,0,0,0
3928,4,160,0,0,0
3929,3,809,0,0,0
3930,0,439,1,164,1
3931,4,849,1,150,0
3932,10,798,1,168,1
3933,9,117,1,163,1
3934,6,677,1,209,0
3935,0,203,1,175,0
3936,9,286,1,272,0
3937,1,121,1,134,1
3938,7,539,1,205,0
3939,1,575,0,0,0
3940,10,374,1,192,1
3941,1,120,0,0,0
3942,0,819,1,157,0
3943,3,173,1,250,0
3944,7,445,1,214,0
3945,10,90,1,229,0
3946,3,224,1,209,0
3947,6,159,1,149,0
3948,0,749,1,238,0
3949,3,49,1,164,0
3950,2,271,0,0,0
3951,7,610,0,0,0
3952,6,909,0,0,0
3953,5,107,1,63,1
3954,3,886,0,0,0
3955,7,968,1,168,0
3956,3,936,1,181,0
3957,5,745,1,132,1
3958,8,818,1,259,0
3959,4,144,1,78,0
3960,9,18,0,0,0
3961,10,434,1,207,1
3962,7,287,1,188,0
3963,4,977,1,155,1
3964,8,478,0,0,0
3965,2,346,1,188,1
3966,8,522,0,0,0
3967,0,910,1,144,0
3968,2,102,1,141,0
3969,8,838,1,226,0
3970,8,178,0,0,0
3971,5,722,0,0,0
3972,1,9,1,130,0
3973,8,867,1,220,0
3974,4,848,0,0,0
3975,9,57,1,193,1
3976,7,179,1,219,1
3977,8,82,1,270,0
3978,9,916,1,151,0
3979,2,27,1,191,0
3980,2,869,1,68,0
3981,9,996,1,224,0
3982,1,843,1,184,0
3983,1,395,1,206,0
3984,6,682,1,218,0
3985,9,944,1,137,1
3986,3,607,0,0,0
3987,8,391,1,309,0
3988,0,687,1,153,0
3989,1,220,1,207,0
3990,4,32,0,0,0
3991,0,1000,0,0,0
3992,10,906,1,210,0
3993,0,40,1,112,0
3994,6,189,1,212,0
3995,5,845,0,0,0
3996,4,732,0,0,0
3997,10,613,1,163,1
3998,7,886,1,158,0
3999,9,512,0,0,0
4000,8,393,0,0,0
4001,10,276,1,232,1
4002,4,737,1,172,1
4003,0,561,1,263,0
4004,2,606,1,222,0
4005,0,564,1,209,1
4006,6,542,1,137,0
4007,1,320,1,139,0
4008,8,868,1,90,1
4009,6,876,1,203,1
4010,0,60,0,0,0
4011,5,776,1,129,0
4012,8,284,1,252,0
4013,9,371,0,0,0
4014,8,36,1,193,1
4015,0,868,0,0,0
4016,0,332,1,150,0
4017,9,728,1,233,0
4018,5,237,1,147,1
4019,4,93,0,0,0
4020,4,522,0,0,0
4021,5,734,0,0,0
4022,3,621,0,0,0
4023,7,310,0,0,0
4024,8,57,1,226,0
4025,1,662,1,190,0
4026,6,755,0,0,0
4027,10,875,1,129,0
4028,8,86,1,233,1
4029,10,924,1,249,0
4030,4,104,0,0,0
4031,7,899,0,0,0
4032,4,199,0,0,0
4033,8,673,1,110,0
4034,6,242,0,0,0
4035,8,604,1,236,0
4036,6,983,1,223,1
4037,3,600,1,105,0
4038,10,934,0,0,0
4039,3,731,1,137,0
4040,7,907,1,151,0
4041,2,737,1,161,1
4042,4,942,0,0,0
4043,4,501,0,0,0
4044,8,843,0,0,0
4045,3,614,1,151,0
4046,9,568,1,356,0
4047,4,938,1,109,0
4048,6,384,0,0,0
4049,5,656,1,189,1
4050,1,456,0,0,0
4051,9,575,0,0,0
4052,3,246,1,83,1
4053,0,192,0,0,0
4054,10,704,1,58,1
4055,2,434,0,0,0
4056,3,9,1,206,1
4057,3,643,0,0,0
4058,4,614,1,153,0
4059,4,602,0,0,0
4060,6,299,0,0,0
4061,1,621,1,189,1
4062,8,232,0,0,0
4063,9,442,1,183,1
4064,7,540,1,362,0
4065,4,68,1,228,0
4066,5,861,1,99,0
4067,1,374,1,126,0
4068,9,507,0,0,0
4069,0,400,1,279,0
4070,10,16,1,172,0
4071,9,17,1,235,1
4072,0,1,1,187,0
4073,7,792,1,121,0
4074,3,607,0,0,0
4075,4,89,1,143,0
4076,10,329,1,200,1
4077,6,660,1,125,0
4078,4,490,1,185,0
4079,3,511,0,0,0
4080,8,860,1,149,0
4081,5,329,0,0,0
4082,0,368,1,191,0
4083,4,336,1,208,1
4084,5,107,0,0,0
4085,1,844,1,197,0
4086,4,610,0,0,0
4087,7,762,1,164,0
4088,6,718,0,0,0
4089,4,302,1,186,0
4090,3,464,1,123,1
4091,1,353,0,0,0
4092,5,824,0,0,0
4093,1,349,1,263,0
4094,5,387,1,232,0
4095,0,324,1,206,0
4096,3,506,1,223,0
4097,1,942,1,185,0
4098,5,318,1,179,0
4099,2,483,0,0,0
4100,2,883,1,199,1
4101,9,322,1,152,1
4102,1,574,1,206,1
4103,0,225,1,95,0
4104,4,579,1,107,0
4105,7,74,1,240,0
4106,10,333,1,152,0
4107,3,922,0,0,0
4108,3,413,0,0,0
4109,7,977,1,217,0
4110,7,46,1,207,1
4111,5,521,0,0,0
4112,3,700,1,150,0
4113,4,144,1,148,0
4114,0,439,0,0,0
4115,5,732,1,250,0
4116,10,231,1,235,0
4117,9,518,1,238,0
4118,6,499,1,169,0
4119,1,675,0,0,0
4120,8,245,1,227,1
4121,7,769,0,0,0
4122,1,348,1,169,1
4123,5,15,1,250,0
4124,9,372,1,71,0
4125,3,711,1,205,0
4126,7,360,1,139,0
4127,0,592,1,234,0
4128,6,667,0,0,0
4129,4,158,1,161,0
4130,5,624,0,0,0
4131,1,850,1,147,0
4132,0,119,1,144,0
4133,10,67,0,0,0
4134,1,74,1,277,0
4135,2,840,1,223,1
4136,2,268,1,293,0
4137,8,385,1,179,0
4138,6,625,1,164,1
4139,6,157,0,0,0
4140,10,158,1,221,0
4141,10,540,1,125,0
4142,2,15,0,0,0
4143,3,830,1,203,0
4144,0,476,1,185,1
4145,10,517,1,194,0
4146,8,605,0,0,0
4147,3,420,1,286,1
4148,2,799,1,183,0
4149,7,165,0,0,0
4150,7,699,0,0,0
4151,3,140,1,138,0
4152,6,141,1,93,1
4153,9,264,1,234,1
4154,6,794,1,225,0
4155,10,738,1,132,0
4156,6,921,1,167,0
4157,4,443,0,0,0
4158,7,479,1,197,0
4159,3,989,1,159,0
4160,0,365,1,147,0
4161,8,485,1,191,0
4162,1,113,1,151,1
4163,8,157,1,195,0
4164,5,83,0,0,0
4165,0,277,0,0,0
4166,6,903,1,216,1
4167,6,821,1,232,1
4168,3,62,1,171,0
4169,9,589,1,212,1
4170,9,79,0,0,0
4171,2,93,1,224,0
4172,6,472,0,0,0
4173,1,854,1,192,0
4174,7,323,0,0,0
4175,9,702,1,49,0
4176,4,491,1,178,0
4177,4,57,1,168,1
4178,9,983,0,0,0
4179,1,41,0,0,0
4180,5,687,1,223,0
4181,3,86,1,140,0
4182,10,73,0,0,0
4183,9,449,1,198,0
4184,10,82,1,191,0
4185,1,736,0,0,0
4186,2,892,0,0,0
4187,3,370,0,0,0
4188,3,376,1,181,0
4189,5,810,0,0,0
4190,1,605,1,158,0
4191,4,289,1,201,1
4192,0,799,1,189,0
4193,0,465,1,170,1
4194,7,740,1,171,1
4195,5,402,1,132,0
4196,4,548,0,0,0
4197,9,635,1,167,1
4198,7,906,1,177,0
4199,4,244,0,0,0
4200,5,590,0,0,0
4201,7,121,1,149,0
4202,5,398,1,161,0
4203,4,39,0,0,0
4204,0,184,0,0,0
4205,9,985,1,110,1
4206,7,152,1,247,0
4207,2,915,1,163,0
4208,5,536,1,217,1
4209,0,862,1,128,0
4210,5,849,1,174,0
4211,4,139,1,209,0
4212,4,168,1,162,0
4213,5,981,1,172,0
4214,9,409,1,157,0
4215,6,161,1,190,0
4216,5,617,1,149,1
4217,4,762,1,110,1
4218,7,931,1,163,1
4219,4,479,1,226,1
4220,1,399,1,182,1
4221,7,139,1,172,0
4222,1,167,1,158,1
4223,8,686,0,0,0
4224,3,724,1,163,0
4225,7,538,0,0,0
4226,3,816,0,0,0
4227,0,206,1,271,0
4228,9,133,1,204,1
4229,9,972,0,0,0
4230,7,7,1,191,0
4231,4,205,0,0,0
4232,5,188,0,0,0
4233,2,823,1,134,0
4234,3,952,1,206,1
4235,6,141,0,0,0
4236,2,59,0,0,0
4237,6,572,1,140,0
4238,1,776,1,219,1
4239,10,253,1,210,0
4240,0,1,1,148,0
4241,2,678,1,198,1
4242,2,318,1,206,1
4243,4,705,1,219,0
4244,5,456,0,0,0
4245,8,693,1,173,0
4246,2,20,1,127,0
4247,4,133,0,0,0
4248,10,997,1,206,0
4249,3,392,0,0,0
4250,1,350,1,175,0
4251,7,539,1,145,0
4252,5,875,1,209,0
4253,9,794,1,224,0
4254,9,444,1,156,0
4255,6,619,1,174,0
4256,7,222,0,0,0
4257,3,826,1,194,0
4258,8,405,0,0,0
4259,9,175,0,0,0
4260,1,768,1,105,1
4261,9,139,1,114,1
4262,10,154,1,191,0
4263,1,752,1,198,0
4264,2,455,1,155,0
4265,7,817,0,0,0
4266,5,121,0,0,0
4267,9,533,1,162,0
4268,5,661,1,149,1
4269,5,632,1,183,1
4270,6,494,1,186,1
4271,5,298,0,0,0
4272,5,240,1,176,1
4273,0,511,0,0,0
4274,10,782,0,0,0
4275,4,383,0,0,0
4276,5,634,1,212,0
4277,0,480,1,189,1
4278,8,617,1,194,0
4279,4,999,1,56,0
4280,1,40,1,225,1
4281,10,493,1,165,0
4282,7,647,1,280,1
4283,10,169,1,182,0
4284,3,394,1,200,1
4285,1,409,1,174,0
4286,8,967,0,0,0
4287,8,770,1,274,0
4288,10,133,0,0,0
4289,5,491,0,0,0
4290,3,950,1,182,0
4291,1,19,1,179,0
4292,6,654,0,0,0
4293,6,251,0,0,0
4294,7,814,1,197,1
4295,10,141,1,123,0
4296,0,318,1,166,0
4297,4,330,0,0,0
4298,2,290,1,153,0
4299,6,171,0,0,0
4300,9,49,1,169,1
4301,5,431,1,162,0
4302,2,49,1,131,0
4303,3,928,1,141,0
4304,0,818,1,165,0
4305,8,167,1,280,0
4306,0,711,1,147,0
4307,0,938,1,220,0
4308,1,941,0,0,0
4309,0,672,1,119,1
4310,2,556,1,163,0
4311,8,32,1,190,0
4312,4,334,1,266,0
4313,0,394,1,192,0
4314,7,473,1,193,0
4315,5,974,0,0,0
4316,3,359,1,187,0
4317,6,252,1,162,0
4318,10,907,1,202,1
4319,3,992,0,0,0
4320,2,439,1,269,0
4321,4,11,1,101,0
4322,6,915,1,164,0
4323,3,402,1,148,0
4324,2,748,0,0,0
4325,10,705,0,0,0
4326,3,726,1,271,0
4327,0,576,1,257,0
4328,4,552,0,0,0
4329,8,36,1,116,0
4330,0,43,1,218,1
4331,7,536,1,210,0
4332,10,421,1,200,0
4333,6,737,0,0,0
4334,3,922,0,0,0
4335,6,134,1,126,0
4336,6,947,0,0,0
4337,8,949,1,239,0
4338,2,341,0,0,0
4339,4,776,1,216,0
4340,7,950,1,182,0
4341,8,146,0,0,0
4342,6,877,1,133,0
4343,9,775,0,0,0
4344,2,874,1,214,1
4345,9,843,0,0,0
4346,2,273,0,0,0
4347,9,192,1,245,1
4348,0,908,1,192,1
4349,1,980,1,180,0
4350,2,609,1,227,1
4351,4,627,1,94,0
4352,1,36,1,144,1
4353,4,966,1,90,0
4354,0,718,1,193,0
4355,2,371,0,0,0
4356,7,208,0,0,0
4357,6,854,0,0,0
4358,5,760,1,219,0
4359,4,647,1,146,0
4360,1,79,0,0,0
4361,8,326,1,202,0
4362,4,366,1,158,1
4363,4,837,1,257,0
4364,1,50,1,146,0
4365,10,188,0,0,0
4366,4,678,1,140,1
4367,4,984,0,0,0
4368,6,387,1,106,0
4369,10,616,1,260,0
4370,2,43,1,153,1
4371,2,672,1,169,0
4372,7,512,1,166,0
4373,1,730,0,0,0
4374,1,305,1,219,0
4375,5,960,1,100,0
4376,9,993,0,0,0
4377,8,216,1,174,1
4378,4,179,0,0,0
4379,8,763,0,0,0
4380,10,704,1,140,0
4381,2,669,1,162,0
4382,6,402,1,220,0
4383,8,349,0,0,0
4384,7,793,1,110,0
4385,10,109,1,199,0
4386,5,14,0,0,0
4387,9,621,1,139,1
4388,9,690,0,0,0
4389,0,533,0,0,0
4390,2,231,0,0,0
4391,6,536,1,218,1
4392,10,468,1,186,0
4393,0,136,0,0,0
4394,5,108,1,153,0
4395,7,622,0,0,0
4396,1,182,1,177,0
4397,7,136,0,0,0
4398,4,126,1,97,0
4399,6,227,1,169,0
4400,9,807,1,158,1
4401,8,466,0,0,0
4402,8,860,1,84,0
4403,6,659,1,82,0
4404,4,41,1,109,0
4405,8,619,1,192,0
4406,7,522,0,0,0
4407,2,618,1,157,0
4408,0,430,1,209,1
4409,9,122,0,0,0
4410,6,519,1,248,0
4411,6,861,0,0,0
4412,5,217,1,194,0
4413,8,747,0,0,0
4414,7,269,0,0,0
4415,2,786,0,0,0
4416,3,717,1,137,0
4417,5,104,1,145,0
4418,6,386,0,0,0
4419,3,528,1,157,1
4420,3,178,1,139,0
4421,2,362,1,138,1
4422,0,143,1,230,0
4423,9,742,1,82,0
4424,0,577,1,173,1
4425,9,6,1,221,1
4426,3,295,0,0,0
4427,8,150,1,152,1
4428,3,955,1,96,0
4429,4,386,1,222,0
4430,2,557,1,247,0
4431,2,319,1,141,1
4432,6,159,1,158,0
4433,0,271,1,151,0
4434,5,779,1,171,0
4435,4,593,1,147,0
4436,0,972,0,0,0
4437,10,574,0,0,0
4438,6,20,1,256,1
4439,9,527,0,0,0
4440,1,207,0,0,0
4441,10,417,1,217,0
4442,6,89,1,81,0
4443,9,483,1,226,0
4444,4,605,0,0,0
4445,1,512,0,0,0
4446,1,597,1,176,1
4447,1,259,1,195,1
4448,5,809,1,68,0
4449,10,833,1,185,0
4450,8,923,1,216,1
4451,1,263,1,201,0
4452,1,204,0,0,0
4453,9,20,1,195,1
4454,6,965,1,168,0
4455,9,628,0,0,0
4456,1,675,1,285,1
4457,5,868,1,174,0
4458,0,889,0,0,0
4459,5,481,1,191,0
4460,5,138,1,230,1
4461,6,585,1,183,0
4462,10,205,1,167,0
4463,7,243,1,226,0
4464,6,342,1,161,1
4465,6,401,1,193,1
4466,4,183,1,250,0
4467,2,307,1,153,1
4468,10,898,1,144,0
4469,2,493,1,191,1
4470,3,939,0,0,0
4471,2,300,1,158,0
4472,6,453,1,147,1
4473,10,804,1,163,0
4474,5,339,1,191,0
4475,3,907,1,147,0
4476,0,668,1,230,1
4477,8,865,1,138,1
4478,4,3,1,178,0
4479,9,941,1,192,1
4480,6,618,1,120,0
4481,2,996,1,228,0
4482,0,867,0,0,0
4483,0,748,1,163,1
4484,4,367,0,0,0
4485,2,790,1,300,0
4486,9,265,0,0,0
4487,0,353,0,0,0
4488,2,851,1,141,0
4489,0,702,1,71,0
4490,1,742,0,0,0
4491,5,217,0,0,0
4492,1,3,0,0,0
4493,3,627,1,192,0
4494,3,865,0,0,0
4495,5,743,1,190,0
4496,1,118,1,238,1
4497,2,439,1,239,1
4498,8,660,0,0,0
4499,7,881,0,0,0
4500,7,103,0,0,0
4501,5,34,0,0,0
4502,8,582,1,142,0
4503,3,404,0,0,0
4504,1,257,1,252,0
4505,10,258,1,82,0
4506,4,183,0,0,0
4507,10,703,0,0,0
4508,10,351,0,0,0
4509,7,656,1,184,1
4510,7,364,0,0,0
4511,0,598,0,0,0
4512,2,41,1,186,0
4513,6,122,1,187,0
4514,3,729,0,0,0
4515,5,792,1,227,1
4516,5,730,0,0,0
4517,7,429,0,0,0
4518,3,207,1,227,0
4519,6,738,1,125,0
4520,5,809,1,108,0
4521,4,744,1,207,0
4522,8,986,1,252,1
4523,1,394,1,118,0
4524,4,788,1,200,1
4525,4,598,1,195,0
4526,0,616,0,0,0
4527,5,644,1,158,0
4528,1,569,1,173,0
4529,3,203,1,193,1
4530,5,231,1,205,0
4531,7,76,1,255,0
4532,6,850,1,131,1
4533,0,301,0,0,0
4534,10,272,1,173,0
4535,6,525,1,163,0
4536,5,711,0,0,0
4537,0,531,1,226,0
4538,10,756,0,0,0
4539,4,478,0,0,0
4540,2,835,0,0,0
4541,8,531,1,228,1
4542,2,615,1,162,0
4543,9,417,1,194,0
4544,4,922,1,241,0
4545,2,481,0,0,0
4546,10,791,1,195,0
4547,8,712,1,190,0
4548,9,320,1,176,0
4549,6,9,0,0,0
4550,8,321,1,183,0
4551,4,265,1,189,0
4552,3,798,1,194,1
4553,3,624,0,0,0
4554,7,400,1,232,1
4555,3,34,1,147,0
4556,2,900,0,0,0
4557,8,713,1,162,1
4558,9,531,1,159,0
4559,1,720,1,254,0
4560,2,635,1,209,0
4561,6,707,1,75,0
4562,7,883,0,0,0
4563,5,359,1,202,1
4564,1,355,1,246,0
4565,3,662,1,191,0
4566,0,306,1,200,0
4567,0,870,1,244,0
4568,8,265,1,257,1
4569,5,876,0,0,0
4570,7,916,1,147,0
4571,7,906,0,0,0
4572,10,276,0,0,0
4573,10,903,0,0,0
4574,10,158,1,249,0
4575,7,945,0,0,0
4576,6,810,1,112,0
4577,5,730,1,209,0
4578,2,869,1,121,0
4579,4,94,0,0,0
4580,6,317,1,150,1
4581,10,716,0,0,0
4582,9,676,0,0,0
4583,10,25,1,291,1
4584,4,949,1,166,0
4585,5,454,1,218,0
4586,4,874,0,0,0
4587,8,313,1,114,0
4588,1,854,0,0,0
4589,3,889,0,0,0
4590,1,573,0,0,0
4591,5,164,1,139,0
4592,6,23,1,228,0
4593,4,707,1,56,1
4594,1,497,0,0,0
4595,4,103,0,0,0
4596,0,746,1,230,0
4597,1,317,1,249,0
4598,1,266,1,265,1
4599,7,173,1,70,0
4600,6,733,1,167,0
4601,0,855,1,183,0
4602,1,360,1,129,0
4603,6,893,1,137,0
4604,5,815,0,0,0
4605,2,931,1,189,0
4606,3,214,1,203,0
4607,7,934,0,0,0
4608,7,369,0,0,0
4609,9,657,1,217,0
4610,7,779,1,292,0
4611,10,504,1,119,0
4612,2,639,0,0,0
4613,6,541,1,222,0
4614,7,504,0,0,0
4615,2,567,1,131,1
4616,2,4,0,0,0
4617,3,399,1,256,0
4618,7,116,0,0,0
4619,2,873,1,188,0
4620,3,809,1,124,0
4621,10,730,1,183,0
4622,3,378,1,214,0
4623,0,197,1,273,0
4624,10,725,1,186,1
4625,10,867,0,0,0
4626,0,900,1,166,0
4627,8,463,1,148,0
4628,3,76,0,0,0
4629,6,186,1,175,0
4630,7,745,1,195,0
4631,10,632,1,185,0
4632,10,629,0,0,0
4633,4,228,0,0,0
4634,2,601,1,147,1
4635,2,279,1,194,0
4636,4,498,1,195,0
4637,2,945,1,203,0
4638,7,226,0,0,0
4639,0,992,1,272,0
4640,5,938,1,205,1
4641,6,398,0,0,0
4642,6,0,0,0,0
4643,8,103,1,139,1
4644,2,239,1,217,0
4645,10,594,1,176,0
4646,3,211,0,0,0
4647,7,475,1,188,0
4648,8,865,1,121,0
4649,8,179,1,211,1
4650,0,70,1,166,0
4651,9,828,1,250,1
4652,3,811,0,0,0
4653,4,693,1,231,0
4654,0,577,0,0,0
4655,6,582,0,0,0
4656,3,609,1,175,1
4657,10,244,0,0,0
4658,7,96,0,0,0
4659,6,678,0,0,0
4660,0,740,1,208,1
4661,0,984,1,173,0
4662,5,927,1,153,0
4663,2,266,1,256,0
4664,5,732,0,0,0
4665,6,995,0,0,0
4666,9,396,0,0,0
4667,5,283,1,210,1
4668,6,633,0,0,0
4669,9,411,0,0,0
4670,3,480,1,-3,0
4671,10,387,1,186,1
4672,4,747,1,159,0
4673,7,509,0,0,0
4674,2,277,0,0,0
4675,3,627,0,0,0
4676,4,483,1,199,0
4677,5,775,1,163,0
4678,4,882,1,106,0
4679,1,43,0,0,0
4680,5,169,0,0,0
